system,utt_id,speaker_id,age_band,wer,cer
mms-1b-all,5348024557568286_chunk_2_enhanced,S4259840800393099,60+,0.45454545454545453,0.1532567049808429
mms-1b-all,5348024557568286_chunk_3_enhanced,S4259840800393099,60+,0.7241379310344828,0.2835820895522388
mms-1b-all,5348024557568286_chunk_5_enhanced,S4259840800393099,60+,0.4090909090909091,0.15037593984962405
mms-1b-all,5348024557568286_chunk_7_enhanced,S4259840800393099,60+,0.36363636363636365,0.14965986394557823
mms-1b-all,5348024557568286_chunk_8_enhanced,S4259840800393099,60+,0.6341463414634146,0.24083769633507854
mms-1b-all,5348024557568287_chunk_4_enhanced,S4259840800393099,60+,0.3548387096774194,0.12318840579710146
mms-1b-all,5348024557568287_chunk_5_enhanced,S4259840800393099,60+,0.2777777777777778,0.1388888888888889
mms-1b-all,5348024557568287_chunk_6_enhanced,S4259840800393099,60+,0.4838709677419355,0.17100371747211895
mms-1b-all,5348024557568287_chunk_7_enhanced,S4259840800393099,60+,0.52,0.25252525252525254
mms-1b-all,5348024557568288_chunk_10_enhanced,S4259840800393099,60+,0.6086956521739131,0.26373626373626374
mms-1b-all,5348024557568288_chunk_11_enhanced,S4259840800393099,60+,0.5,0.17117117117117117
mms-1b-all,5348024557568288_chunk_1_enhanced,S4259840800393099,60+,0.3333333333333333,0.11764705882352941
mms-1b-all,5348024557568288_chunk_4_enhanced,S4259840800393099,60+,0.5,0.1921182266009852
mms-1b-all,5348024557568288_chunk_5_enhanced,S4259840800393099,60+,0.5357142857142857,0.2109375
mms-1b-all,5348024557568288_chunk_7_enhanced,S4259840800393099,60+,0.3870967741935484,0.16030534351145037
mms-1b-all,5348024557568288_chunk_8_enhanced,S4259840800393099,60+,0.7222222222222222,0.3170731707317073
mms-1b-all,5348024557568288_chunk_9_enhanced,S4259840800393099,60+,0.41379310344827586,0.15789473684210525
mms-1b-all,5348024557568289_chunk_1_enhanced,S4259840800393099,60+,0.3125,0.08823529411764706
mms-1b-all,5348024557568289_chunk_2_enhanced,S4259840800393099,60+,0.3695652173913043,0.13170731707317074
mms-1b-all,5348024557568289_chunk_4_enhanced,S4259840800393099,60+,0.32142857142857145,0.10743801652892562
mms-1b-all,5348024557568289_chunk_5_enhanced,S4259840800393099,60+,0.42857142857142855,0.1836734693877551
mms-1b-all,5348024557568289_chunk_6_enhanced,S4259840800393099,60+,0.36666666666666664,0.10416666666666667
mms-1b-all,5348024557568289_chunk_7_enhanced,S4259840800393099,60+,0.4852941176470588,0.14915254237288136
mms-1b-all,5348024557568390_chunk_1_enhanced,S4259881700373724,control,0.34285714285714286,0.1144578313253012
mms-1b-all,5348024557568401_chunk_1_enhanced,S4259881700373724,control,0.4090909090909091,0.13513513513513514
mms-1b-all,5348024557568404_chunk_1_enhanced,S4259881700373724,control,0.5,0.11428571428571428
mms-1b-all,5348024557568420_chunk_3_enhanced,S4259881700373724,control,0.5238095238095238,0.14009661835748793
mms-1b-all,5348024557568438_chunk_2_enhanced,S4259881700373724,control,0.48333333333333334,0.24187725631768953
mms-1b-all,5348024557568443_chunk_3_enhanced,S4259881700373724,control,0.5882352941176471,0.27586206896551724
mms-1b-all,5348024557568443_chunk_4_enhanced,S4259881700373724,control,0.43333333333333335,0.2089041095890411
mms-1b-all,5348024557568448_chunk_1_enhanced,S4259881700373724,control,0.5555555555555556,0.2253968253968254
mms-1b-all,5348024557568448_chunk_3_enhanced,S4259881700373724,control,0.3,0.109375
mms-1b-all,5348024557568625_chunk_1_enhanced,S4259601800341381,control,0.4090909090909091,0.10256410256410256
mms-1b-all,5348024557568635_chunk_1_enhanced,S4259601800341381,control,0.64,0.25384615384615383
mms-1b-all,5348024557568660_chunk_1_enhanced,S4259601800341381,control,1.0,0.5918367346938775
mms-1b-all,5348024557568671_chunk_1_enhanced,S4259601800341381,control,0.22857142857142856,0.08441558441558442
mms-1b-all,5348024557568674_chunk_2_enhanced,S4259601800341381,control,0.3709677419354839,0.13740458015267176
mms-1b-all,5348024557568677_chunk_2_enhanced,S4259601800341381,control,0.2727272727272727,0.12380952380952381
mms-1b-all,5348024557568678_chunk_1_enhanced,S4259601800341381,control,0.42105263157894735,0.1592920353982301
mms-1b-all,5348024557568678_chunk_2_enhanced,S4259601800341381,control,0.5588235294117647,0.20915032679738563
mms-1b-all,5348024557568680_chunk_1_enhanced,S4259601800341381,control,0.42424242424242425,0.14102564102564102
mms-1b-all,5348024557568680_chunk_3_enhanced,S4259601800341381,control,0.42857142857142855,0.2127659574468085
mms-1b-all,5348024557568681_chunk_2_enhanced,S4259601800341381,control,0.46153846153846156,0.21264367816091953
mms-1b-all,5348024557568681_chunk_7_enhanced,S4259601800341381,control,0.6,0.2542372881355932
mms-1b-all,5348024557568682_chunk_3_enhanced,S4259601800341381,control,1.0,0.9230769230769231
mms-1b-all,5348024557568682_chunk_5_enhanced,S4259601800341381,control,0.38235294117647056,0.16447368421052633
mms-1b-all,5348024557568682_chunk_7_enhanced,S4259601800341381,control,0.22916666666666666,0.10407239819004525
mms-1b-all,5348024557568683_chunk_10_enhanced,S4259601800341381,control,0.4,0.17532467532467533
mms-1b-all,5348024557568684_chunk_3_enhanced,S4259601800341381,control,0.42424242424242425,0.16233766233766234
mms-1b-all,5348024557568684_chunk_4_enhanced,S4259601800341381,control,0.11764705882352941,0.043478260869565216
mms-1b-all,5348024557568684_chunk_9_enhanced,S4259601800341381,control,0.30303030303030304,0.16265060240963855
mms-1b-all,5348024557568823_chunk_1_enhanced,S4256709200337394,control,0.7407407407407407,0.19672131147540983
mms-1b-all,5348024557568823_chunk_2_enhanced,S4256709200337394,control,0.4230769230769231,0.15454545454545454
mms-1b-all,5348024557568823_chunk_3_enhanced,S4256709200337394,control,0.7692307692307693,0.43859649122807015
mms-1b-all,5348024557568824_chunk_4_enhanced,S4256709200337394,control,0.59375,0.20833333333333334
mms-1b-all,5348024557568900_chunk_1_enhanced,S4258938400366275,control,0.358974358974359,0.1111111111111111
mms-1b-all,5348024557568919_chunk_3_enhanced,S4258938400366275,control,0.08,0.027522935779816515
mms-1b-all,5348024557568921_chunk_3_enhanced,S4258938400366275,control,0.3142857142857143,0.16447368421052633
mms-1b-all,5348024557568928_chunk_1_enhanced,S4258938400366275,control,0.3695652173913043,0.13191489361702127
mms-1b-all,5348024557568928_chunk_4_enhanced,S4258938400366275,control,0.2608695652173913,0.09502262443438914
mms-1b-all,5348024557568930_chunk_1_enhanced,S4258938400366275,control,0.2,0.08
mms-1b-all,5348024557569398_chunk_1_enhanced,S4259290600339294,control,0.8387096774193549,0.5986394557823129
mms-1b-all,5348024557569410_chunk_3_enhanced,S4259290600339294,control,0.3333333333333333,0.15
mms-1b-all,5348024557569411_chunk_3_enhanced,S4259290600339294,control,0.5625,0.17045454545454544
mms-1b-all,5348024557569411_chunk_4_enhanced,S4259290600339294,control,0.5,0.08
mms-1b-all,5348024557569411_chunk_7_enhanced,S4259290600339294,control,0.3333333333333333,0.12422360248447205
mms-1b-all,5348024557569412_chunk_1_enhanced,S4259290600339294,control,0.36,0.09649122807017543
mms-1b-all,5348024557569412_chunk_2_enhanced,S4259290600339294,control,0.0,0.0
mms-1b-all,5348024557569412_chunk_8_enhanced,S4259290600339294,control,0.3888888888888889,0.10638297872340426
mms-1b-all,5348024557569412_chunk_9_enhanced,S4259290600339294,control,0.38095238095238093,0.0989010989010989
mms-1b-all,5348024557569423_chunk_3_enhanced,S4259290600339294,control,0.8,0.2727272727272727
mms-1b-all,5348024557569423_chunk_6_enhanced,S4259290600339294,control,0.3939393939393939,0.1223021582733813
mms-1b-all,5348024557569425_chunk_7_enhanced,S4259290600339294,control,0.5,0.13725490196078433
mms-1b-all,5348024557569426_chunk_10_enhanced,S4259290600339294,control,0.3888888888888889,0.21951219512195122
mms-1b-all,5348024557569426_chunk_8_enhanced,S4259290600339294,control,0.5185185185185185,0.17692307692307693
mms-1b-all,5348024557569805_chunk_6_enhanced,S4256881600336277,control,0.15789473684210525,0.06976744186046512
mms-1b-all,5348024557569807_chunk_2_enhanced,S4256881600336277,control,0.4090909090909091,0.0970873786407767
mms-1b-all,5348024557569809_chunk_1_enhanced,S4256881600336277,control,0.96,0.7711864406779662
mms-1b-all,5348024557569825_chunk_2_enhanced,S4256881600336277,control,0.23809523809523808,0.04040404040404041
mms-1b-all,5348024557569832_chunk_2_enhanced,S4256881600336277,control,0.46153846153846156,0.1038961038961039
mms-1b-all,5348024557569833_chunk_5_enhanced,S4256881600336277,control,0.35,0.11046511627906977
mms-1b-all,5348024557569834_chunk_4_enhanced,S4256881600336277,control,0.4166666666666667,0.1320754716981132
mms-1b-all,5348024557569834_chunk_5_enhanced,S4256881600336277,control,0.5238095238095238,0.1262135922330097
mms-1b-all,5348024557569987_chunk_1_enhanced,S4256748800338244,control,0.39473684210526316,0.15555555555555556
mms-1b-all,5348024557569987_chunk_3_enhanced,S4256748800338244,control,0.6333333333333333,0.36428571428571427
mms-1b-all,5348024557569988_chunk_2_enhanced,S4256748800338244,control,0.5348837209302325,0.23834196891191708
mms-1b-all,5348024557569988_chunk_4_enhanced,S4256748800338244,control,0.8,0.40476190476190477
mms-1b-all,5348024557569996_chunk_1_enhanced,S4256748800338244,control,0.72,0.36065573770491804
mms-1b-all,5348024557570000_chunk_4_enhanced,S4256748800338244,control,0.6176470588235294,0.3333333333333333
mms-1b-all,5348024557570003_chunk_6_enhanced,S4256748800338244,control,0.4782608695652174,0.22065727699530516
mms-1b-all,5348024557570003_chunk_8_enhanced,S4256748800338244,control,0.5714285714285714,0.2847222222222222
mms-1b-all,5348024557570007_chunk_1_enhanced,S4259502400390447,control,0.0,0.0
mms-1b-all,5348024557570022_chunk_1_enhanced,S4259502400390447,control,0.5294117647058824,0.3225806451612903
mms-1b-all,5348024557570025_chunk_1_enhanced,S4259502400390447,control,0.78125,0.5182481751824818
mms-1b-all,5348024557570040_chunk_2_enhanced,S4259502400390447,control,1.0,0.6962025316455697
mms-1b-all,5348024557570045_chunk_1_enhanced,S4259502400390447,control,0.2,0.07692307692307693
mms-1b-all,5348024557570050_chunk_3_enhanced,S4259502400390447,control,0.28205128205128205,0.09844559585492228
mms-1b-all,5348024557570051_chunk_1_enhanced,S4259502400390447,control,0.0,0.0
mms-1b-all,5348024557570051_chunk_3_enhanced,S4259502400390447,control,0.22727272727272727,0.09313725490196079
mms-1b-all,5348024557570057_chunk_2_enhanced,S4259502400390447,control,0.30612244897959184,0.1415525114155251
mms-1b-all,5348024557570064_chunk_8_enhanced,S4259502400390447,control,0.17391304347826086,0.047619047619047616
mms-1b-all,5348024557570066_chunk_3_enhanced,S4259502400390447,control,0.35714285714285715,0.1694915254237288
mms-1b-all,5348024557570067_chunk_4_enhanced,S4259502400390447,control,0.28,0.10330578512396695
mms-1b-all,5348024557570068_chunk_7_enhanced,S4259502400390447,control,0.2692307692307692,0.0945945945945946
mms-1b-all,5348024557570079_chunk_1_enhanced,S4258095000395503,control,0.18181818181818182,0.05172413793103448
mms-1b-all,5348024557570087_chunk_1_enhanced,S4258095000395503,control,0.45714285714285713,0.2155688622754491
mms-1b-all,5348024557570113_chunk_2_enhanced,S4258095000395503,control,0.2857142857142857,0.1568627450980392
mms-1b-all,5348024557570123_chunk_1_enhanced,S4258095000395503,control,0.32432432432432434,0.12418300653594772
mms-1b-all,5348024557570124_chunk_2_enhanced,S4258095000395503,control,0.2222222222222222,0.09340659340659341
mms-1b-all,5348024557570129_chunk_3_enhanced,S4258095000395503,control,0.4074074074074074,0.12949640287769784
mms-1b-all,5348024557570131_chunk_3_enhanced,S4258095000395503,control,0.2,0.06493506493506493
mms-1b-all,5348024557570193_chunk_1_enhanced,S4257371000377309,control,0.8,0.43478260869565216
mms-1b-all,5348024557570193_chunk_2_enhanced,S4257371000377309,control,0.5,0.36585365853658536
mms-1b-all,5348024557570197_chunk_1_enhanced,S4257371000377309,control,0.8181818181818182,0.3392857142857143
mms-1b-all,5348024557570199_chunk_3_enhanced,S4257371000377309,control,0.55,0.2087912087912088
mms-1b-all,5348024557570853_chunk_5_enhanced,S4258707300341769,control,0.3333333333333333,0.08955223880597014
mms-1b-all,5348024557570854_chunk_5_enhanced,S4258707300341769,control,0.75,0.4666666666666667
mms-1b-all,5348024557570854_chunk_6_enhanced,S4258707300341769,control,0.26666666666666666,0.07272727272727272
mms-1b-all,5348024557570854_chunk_7_enhanced,S4258707300341769,control,0.375,0.14705882352941177
mms-1b-all,5348024557570857_chunk_9_enhanced,S4258707300341769,control,0.75,0.21052631578947367
mms-1b-all,5348024557570858_chunk_10_enhanced,S4258707300341769,control,0.4,0.21739130434782608
mms-1b-all,5348024557570858_chunk_11_enhanced,S4258707300341769,control,0.6,0.28
mms-1b-all,5348024557570865_chunk_13_enhanced,S4258707300341769,control,0.16,0.05853658536585366
mms-1b-all,5348024557570865_chunk_9_enhanced,S4258707300341769,control,0.2857142857142857,0.23333333333333334
mms-1b-all,5348024557570866_chunk_1_enhanced,S4258707300341769,control,0.5263157894736842,0.19387755102040816
mms-1b-all,5348024557570867_chunk_4_enhanced,S4258707300341769,control,1.0,1.0
mms-1b-all,5348024557570867_chunk_5_enhanced,S4258707300341769,control,0.42857142857142855,0.15053763440860216
mms-1b-all,5348024557570868_chunk_1_enhanced,S4258707300341769,control,0.4,0.125
mms-1b-all,5348024557570869_chunk_6_enhanced,S4258707300341769,control,2.0,1.0769230769230769
mms-1b-all,5348024557572364_chunk_1_enhanced,S4256858600338247,control,0.3333333333333333,0.14634146341463414
mms-1b-all,5348024557572381_chunk_4_enhanced,S4256858600338247,control,0.3181818181818182,0.11224489795918367
mms-1b-all,5348024557572382_chunk_2_enhanced,S4256858600338247,control,0.25925925925925924,0.06976744186046512
mms-1b-all,5348024557572386_chunk_1_enhanced,S4256858600338247,control,0.047619047619047616,0.010309278350515464
mms-1b-all,5348024557572386_chunk_3_enhanced,S4256858600338247,control,0.17391304347826086,0.0761904761904762
mms-1b-all,5348024557572386_chunk_5_enhanced,S4256858600338247,control,0.0,0.0
mms-1b-all,5348024557572386_chunk_6_enhanced,S4256858600338247,control,0.21875,0.1018867924528302
mms-1b-all,5348024557572391_chunk_4_enhanced,S4256858600338247,control,0.15384615384615385,0.0625
mms-1b-all,5348024557572391_chunk_7_enhanced,S4256858600338247,control,0.41379310344827586,0.11023622047244094
mms-1b-all,5348024557573198_chunk_1_enhanced,S4257481100329795,control,0.2857142857142857,0.09090909090909091
mms-1b-all,5348024557573227_chunk_3_enhanced,S4257481100329795,control,0.41304347826086957,0.19072164948453607
mms-1b-all,5348024557573228_chunk_3_enhanced,S4257481100329795,control,0.6363636363636364,0.25
mms-1b-all,5348024557573246_chunk_4_enhanced,S4257481100329795,control,0.15151515151515152,0.047619047619047616
mms-1b-all,5348024557573247_chunk_1_enhanced,S4257481100329795,control,0.29850746268656714,0.13225806451612904
mms-1b-all,5348024557573248_chunk_4_enhanced,S4257481100329795,control,0.16129032258064516,0.046153846153846156
mms-1b-all,5348024557573249_chunk_1_enhanced,S4257481100329795,control,0.325,0.1262135922330097
mms-1b-all,5348024557573250_chunk_2_enhanced,S4257481100329795,control,0.36666666666666664,0.10666666666666667
mms-1b-all,5348024557573250_chunk_3_enhanced,S4257481100329795,control,0.5882352941176471,0.14606741573033707
mms-1b-all,5348024557573252_chunk_1_enhanced,S4257481100329795,control,0.45454545454545453,0.18085106382978725
mms-1b-all,5348024557573252_chunk_2_enhanced,S4257481100329795,control,0.23529411764705882,0.07547169811320754
mms-1b-all,5348024557573253_chunk_5_enhanced,S4257481100329795,control,0.375,0.14009661835748793
mms-1b-all,5348024557573255_chunk_3_enhanced,S4257481100329795,control,0.0625,0.0136986301369863
mms-1b-all,5348024557573255_chunk_6_enhanced,S4257481100329795,control,0.23076923076923078,0.08016877637130802
mms-1b-all,5348024557573256_chunk_4_enhanced,S4257481100329795,control,0.09523809523809523,0.06451612903225806
mms-1b-all,5348024557573256_chunk_6_enhanced,S4257481100329795,control,0.24444444444444444,0.075
mms-1b-all,5348024557573259_chunk_3_enhanced,S4257481100329795,control,0.24444444444444444,0.06951871657754011
mms-1b-all,5348024557574584_chunk_1_enhanced,S4258483800353049,control,0.25,0.07216494845360824
mms-1b-all,5348024557574584_chunk_5_enhanced,S4258483800353049,control,0.09090909090909091,0.020618556701030927
mms-1b-all,5348024557575174_chunk_3_enhanced,S4259948800364592,control,0.3157894736842105,0.08139534883720931
mms-1b-all,5348024557575203_chunk_1_enhanced,S4257500400373192,control,0.2,0.06811145510835913
mms-1b-all,5348024557575206_chunk_2_enhanced,S4257500400373192,control,0.3888888888888889,0.16129032258064516
mms-1b-all,5348024557575263_chunk_6_enhanced,S4259922000364800,control,0.2857142857142857,0.12790697674418605
mms-1b-all,5348024557575346_chunk_1_enhanced,S4258295900338426,control,0.14285714285714285,0.021897810218978103
mms-1b-all,5348024557575346_chunk_2_enhanced,S4258295900338426,control,0.5,0.14285714285714285
mms-1b-all,5348024557575351_chunk_1_enhanced,S4258295900338426,control,0.6190476190476191,0.4523809523809524
mms-1b-all,5348024557575353_chunk_1_enhanced,S4258295900338426,control,0.2857142857142857,0.06363636363636363
mms-1b-all,5348024557575361_chunk_3_enhanced,S4258295900338426,control,0.125,0.03333333333333333
mms-1b-all,5348024557575373_chunk_5_enhanced,S4258295900338426,control,0.23529411764705882,0.0759493670886076
mms-1b-all,5348024557575743_chunk_1_enhanced,S4259197900310275,control,0.4117647058823529,0.18823529411764706
mms-1b-all,5348024557576189_chunk_1_enhanced,S4259410600330024,60+,0.375,0.046511627906976744
mms-1b-all,5348024557576190_chunk_1_enhanced,S4259410600330024,60+,0.2857142857142857,0.06790123456790123
mms-1b-all,5348024557576191_chunk_1_enhanced,S4259410600330024,60+,0.2692307692307692,0.07352941176470588
mms-1b-all,5348024557576194_chunk_1_enhanced,S4259410600330024,60+,0.5,0.12
mms-1b-all,5348024557576195_chunk_1_enhanced,S4259410600330024,60+,0.16666666666666666,0.030303030303030304
mms-1b-all,5348024557576198_chunk_1_enhanced,S4259410600330024,60+,0.3076923076923077,0.10714285714285714
mms-1b-all,5348024557576200_chunk_1_enhanced,S4259410600330024,60+,0.3333333333333333,0.043478260869565216
mms-1b-all,5348024557576202_chunk_1_enhanced,S4259410600330024,60+,0.6923076923076923,0.18181818181818182
mms-1b-all,5348024557576204_chunk_1_enhanced,S4259410600330024,60+,0.1875,0.047619047619047616
mms-1b-all,5348024557576219_chunk_1_enhanced,S4259410600330024,60+,0.2631578947368421,0.10638297872340426
mms-1b-all,5348024557576219_chunk_2_enhanced,S4259410600330024,60+,0.14285714285714285,0.06896551724137931
mms-1b-all,5348024557576219_chunk_3_enhanced,S4259410600330024,60+,0.41935483870967744,0.10869565217391304
mms-1b-all,5348024557576219_chunk_5_enhanced,S4259410600330024,60+,0.34285714285714286,0.1509433962264151
mms-1b-all,5348024557576219_chunk_6_enhanced,S4259410600330024,60+,0.35714285714285715,0.140625
mms-1b-all,5348024557576222_chunk_1_enhanced,S4259410600330024,60+,0.17647058823529413,0.05555555555555555
mms-1b-all,5348024557576222_chunk_2_enhanced,S4259410600330024,60+,0.3,0.09361702127659574
mms-1b-all,5348024557576222_chunk_3_enhanced,S4259410600330024,60+,0.3103448275862069,0.0962962962962963
mms-1b-all,5348024557576222_chunk_4_enhanced,S4259410600330024,60+,0.2571428571428571,0.07042253521126761
mms-1b-all,5348024557576225_chunk_1_enhanced,S4259410600330024,60+,0.7272727272727273,0.16666666666666666
mms-1b-all,5348024557576226_chunk_1_enhanced,S4259410600330024,60+,0.35294117647058826,0.1111111111111111
mms-1b-all,5348024557576227_chunk_1_enhanced,S4259410600330024,60+,0.5384615384615384,0.14285714285714285
mms-1b-all,5348024557576228_chunk_1_enhanced,S4259410600330024,60+,0.09090909090909091,0.037037037037037035
mms-1b-all,5348024557576235_chunk_4_enhanced,S4259410600330024,60+,0.4090909090909091,0.0989010989010989
mms-1b-all,5348024557576235_chunk_5_enhanced,S4259410600330024,60+,0.375,0.058823529411764705
mms-1b-all,5348024557576235_chunk_7_enhanced,S4259410600330024,60+,0.2727272727272727,0.07913669064748201
mms-1b-all,5348024557576236_chunk_2_enhanced,S4259410600330024,60+,0.3076923076923077,0.07142857142857142
mms-1b-all,5348024557576236_chunk_4_enhanced,S4259410600330024,60+,0.2222222222222222,0.0898876404494382
mms-1b-all,5348024557576236_chunk_5_enhanced,S4259410600330024,60+,0.17647058823529413,0.075
mms-1b-all,5348024557576237_chunk_1_enhanced,S4259410600330024,60+,0.46153846153846156,0.14285714285714285
mms-1b-all,5348024557576237_chunk_2_enhanced,S4259410600330024,60+,0.21052631578947367,0.06976744186046512
mms-1b-all,5348024557576237_chunk_3_enhanced,S4259410600330024,60+,0.5,0.18478260869565216
mms-1b-all,5348024557576237_chunk_4_enhanced,S4259410600330024,60+,0.17391304347826086,0.06363636363636363
mms-1b-all,5348024557576237_chunk_5_enhanced,S4259410600330024,60+,0.21052631578947367,0.060240963855421686
mms-1b-all,5348024557576237_chunk_6_enhanced,S4259410600330024,60+,0.3114754098360656,0.13043478260869565
mms-1b-all,5348024557576238_chunk_1_enhanced,S4259410600330024,60+,0.34782608695652173,0.11428571428571428
mms-1b-all,5348024557576238_chunk_3_enhanced,S4259410600330024,60+,0.2702702702702703,0.11258278145695365
mms-1b-all,5348024557576238_chunk_4_enhanced,S4259410600330024,60+,0.3125,0.18309859154929578
mms-1b-all,5348024557576238_chunk_5_enhanced,S4259410600330024,60+,0.5161290322580645,0.21374045801526717
mms-1b-all,5348024557576238_chunk_6_enhanced,S4259410600330024,60+,0.2647058823529412,0.07792207792207792
mms-1b-all,5348024557576238_chunk_7_enhanced,S4259410600330024,60+,0.4,0.11688311688311688
mms-1b-all,5348024557576238_chunk_8_enhanced,S4259410600330024,60+,0.2,0.08139534883720931
mms-1b-all,5348024557576239_chunk_2_enhanced,S4259410600330024,60+,0.6666666666666666,0.2
mms-1b-all,5348024557576239_chunk_3_enhanced,S4259410600330024,60+,0.625,0.18867924528301888
mms-1b-all,5348024557576239_chunk_5_enhanced,S4259410600330024,60+,0.35294117647058826,0.1111111111111111
mms-1b-all,5348024557576240_chunk_1_enhanced,S4259410600330024,60+,0.2777777777777778,0.07058823529411765
mms-1b-all,5348024557576240_chunk_2_enhanced,S4259410600330024,60+,0.4,0.16455696202531644
mms-1b-all,5348024557576240_chunk_3_enhanced,S4259410600330024,60+,0.1724137931034483,0.032
mms-1b-all,5348024557576240_chunk_4_enhanced,S4259410600330024,60+,0.0967741935483871,0.023622047244094488
mms-1b-all,5348024557576240_chunk_5_enhanced,S4259410600330024,60+,0.075,0.02976190476190476
mms-1b-all,5348024557576240_chunk_7_enhanced,S4259410600330024,60+,0.18604651162790697,0.08292682926829269
mms-1b-all,5348024557576241_chunk_1_enhanced,S4259410600330024,60+,0.3125,0.10227272727272728
mms-1b-all,5348024557576241_chunk_3_enhanced,S4259410600330024,60+,0.2631578947368421,0.1518987341772152
mms-1b-all,5348024557576241_chunk_5_enhanced,S4259410600330024,60+,0.2777777777777778,0.07142857142857142
mms-1b-all,5348024557576241_chunk_8_enhanced,S4259410600330024,60+,0.35714285714285715,0.11971830985915492
mms-1b-all,5348024557576244_chunk_1_enhanced,S4259410600330024,60+,0.1282051282051282,0.029239766081871343
mms-1b-all,5348024557576244_chunk_2_enhanced,S4259410600330024,60+,0.2,0.09523809523809523
mms-1b-all,5348024557576245_chunk_12_enhanced,S4259410600330024,60+,0.21052631578947367,0.07058823529411765
mms-1b-all,5348024557576245_chunk_3_enhanced,S4259410600330024,60+,0.0625,0.015384615384615385
mms-1b-all,5348024557576245_chunk_4_enhanced,S4259410600330024,60+,0.21428571428571427,0.13846153846153847
mms-1b-all,5348024557576245_chunk_5_enhanced,S4259410600330024,60+,0.19047619047619047,0.04081632653061224
mms-1b-all,5348024557576245_chunk_6_enhanced,S4259410600330024,60+,0.1111111111111111,0.11363636363636363
mms-1b-all,5348024557576245_chunk_7_enhanced,S4259410600330024,60+,0.0,0.041666666666666664
mms-1b-all,5348024557576247_chunk_1_enhanced,S4259410600330024,60+,0.3333333333333333,0.10139860139860139
mms-1b-all,5348024557576248_chunk_1_enhanced,S4259410600330024,60+,0.2,0.08737864077669903
mms-1b-all,5348024557576248_chunk_3_enhanced,S4259410600330024,60+,0.2413793103448276,0.08270676691729323
mms-1b-all,5348024557576250_chunk_1_enhanced,S4259410600330024,60+,0.2647058823529412,0.1411042944785276
mms-1b-all,5348024557576250_chunk_2_enhanced,S4259410600330024,60+,0.25,0.04597701149425287
mms-1b-all,5348024557576250_chunk_3_enhanced,S4259410600330024,60+,0.2916666666666667,0.10091743119266056
mms-1b-all,5348024557576250_chunk_4_enhanced,S4259410600330024,60+,0.2222222222222222,0.06
mms-1b-all,5348024557576250_chunk_6_enhanced,S4259410600330024,60+,0.5,0.13636363636363635
mms-1b-all,5348024557576251_chunk_2_enhanced,S4259410600330024,60+,0.2549019607843137,0.07234042553191489
mms-1b-all,5348024557576424_chunk_3_enhanced,S4256831000337063,control,0.13333333333333333,0.047619047619047616
mms-1b-all,5348024557576425_chunk_4_enhanced,S4256831000337063,control,0.3333333333333333,0.0847457627118644
mms-1b-all,5348024557576430_chunk_1_enhanced,S4256831000337063,control,1.0,0.7142857142857143
mms-1b-all,5348024557576431_chunk_2_enhanced,S4256831000337063,control,1.0,1.1666666666666667
mms-1b-all,5348024557576448_chunk_2_enhanced,S4258501900382273,control,0.2857142857142857,0.0821917808219178
mms-1b-all,5348024557576449_chunk_5_enhanced,S4258501900382273,control,0.2903225806451613,0.12714776632302405
mms-1b-all,5348024557576450_chunk_1_enhanced,S4259064400359867,60+,0.36,0.12173913043478261
mms-1b-all,5348024557576450_chunk_2_enhanced,S4259064400359867,60+,0.12,0.02702702702702703
mms-1b-all,5348024557576450_chunk_3_enhanced,S4259064400359867,60+,0.5333333333333333,0.1917808219178082
mms-1b-all,5348024557576450_chunk_4_enhanced,S4259064400359867,60+,0.38461538461538464,0.13513513513513514
mms-1b-all,5348024557576450_chunk_5_enhanced,S4259064400359867,60+,0.43478260869565216,0.125
mms-1b-all,5348024557576450_chunk_6_enhanced,S4259064400359867,60+,0.35294117647058826,0.09090909090909091
mms-1b-all,5348024557576450_chunk_7_enhanced,S4259064400359867,60+,0.40350877192982454,0.14901960784313725
mms-1b-all,5348024557576450_chunk_8_enhanced,S4259064400359867,60+,0.38235294117647056,0.13157894736842105
mms-1b-all,5348024557576600_chunk_1_enhanced,S4256831000337063,control,0.29411764705882354,0.07042253521126761
mms-1b-all,5348024557576605_chunk_1_enhanced,S4256831000337063,control,0.375,0.15841584158415842
mms-1b-all,5348024557576606_chunk_1_enhanced,S4256831000337063,control,0.32608695652173914,0.10714285714285714
mms-1b-all,5348024557576606_chunk_6_enhanced,S4256831000337063,control,0.37037037037037035,0.1111111111111111
mms-1b-all,5348024557576615_chunk_4_enhanced,S4259922000364800,control,0.30434782608695654,0.08602150537634409
mms-1b-all,5348024557576616_chunk_3_enhanced,S4259922000364800,control,0.23684210526315788,0.059880239520958084
mms-1b-all,5348024557576619_chunk_5_enhanced,S4258501900382273,control,0.1935483870967742,0.052083333333333336
mms-1b-all,5348024557576620_chunk_3_enhanced,S4258501900382273,control,0.4444444444444444,0.21794871794871795
mms-1b-all,5348024557576621_chunk_6_enhanced,S4258501900382273,control,0.058823529411764705,0.01282051282051282
mms-1b-all,5348024557576622_chunk_3_enhanced,S4258501900382273,control,0.12121212121212122,0.02962962962962963
mms-1b-all,5348024557576623_chunk_6_enhanced,S4258501900382273,control,0.4,0.17073170731707318
mms-1b-all,5348024557576626_chunk_3_enhanced,S4258501900382273,control,0.3888888888888889,0.14457831325301204
